date,positive_ratio,party,tweet_count,rolling_mean,rolling_std
2024-10-15,0.5515960999065046,republican,74870,0.5417487198743929,0.011940827938442792
2024-10-16,0.5442778042609365,republican,27271,0.5416556325432874,0.011914410161967131
2024-10-18,0.5305550183716883,republican,10342,0.5393845038062359,0.01235463819386225
2024-10-19,0.5350260603452398,republican,20913,0.5380152295930519,0.012209136633468667
2024-10-20,0.5886936039137525,republican,5519,0.5434230496214262,0.022706528112289973
2024-10-21,0.5565016852935959,republican,16911,0.5462408205084589,0.02296673051035648
2024-10-22,0.5416693173866022,republican,31438,0.5497599413540457,0.01934804473118562
2024-10-23,0.5487321028117992,republican,17391,0.5493507989119449,0.019333020977046065
2024-10-24,0.5302861093384387,republican,37608,0.5473519853515881,0.020625043534721516
2024-10-25,0.8888888888888888,republican,18,0.5985425382826167,0.12946966436021964
2024-10-26,0.5547445255474452,republican,137,0.6013594618829318,0.12806426868131385
2024-10-27,0.5769608806762335,republican,5087,0.5996833585632863,0.12833416213653323
2024-10-28,0.5633242100024882,republican,4019,0.6006580049502708,0.1279769668445291
2024-10-29,0.5388868339595461,republican,51367,0.6002605073178342,0.12819485853630594
2024-10-30,0.5980714210024373,republican,47185,0.6073089813450682,0.12623085944413612
2024-10-31,0.5864143907451744,republican,47197,0.6153273072603163,0.12224250863675115
2024-11-01,0.5681801670904468,republican,13765,0.5695117755748245,0.01980260414077738
2024-11-02,0.6710391473662636,republican,4879,0.5861252929775128,0.041853975539204606
2024-11-03,0.6157684630738522,republican,1002,0.5916692333200297,0.04299247176250939
2024-11-04,0.6514285714285715,republican,875,0.6042555706666131,0.04609581090725797
2024-11-05,0.7194539249146757,republican,1465,0.6300508693744887,0.05336782697151712
2024-11-06,0.7161788490634945,republican,38334,0.6469233590974969,0.05984887514249086
2024-11-07,0.6843311986808073,republican,88539,0.6609114745168732,0.054558327710284245
2024-11-08,0.6127276533389157,republican,4777,0.6672754011237971,0.04339499788482431
2024-11-09,0.6048391821430664,republican,17069,0.657818263234769,0.049255809308836565
2024-11-10,0.6107344632768361,republican,1770,0.6570991204066239,0.05000314467455276
2024-11-11,0.6167426440116038,republican,24130,0.6521439879184856,0.052323518548147166
2024-11-12,0.6602768903088392,republican,939,0.6436901258319375,0.043706875037307885
2024-11-13,0.6523049645390071,republican,16920,0.6345652851855822,0.03081803310190037
2024-11-15,0.6106604866743917,republican,39698,0.6240408977560943,0.022427517012602982
2024-11-16,0.5745941738937069,republican,89940,0.6185932578353501,0.029232438182725844
2024-11-17,0.5820260721131381,republican,104863,0.615334242116789,0.032147702981597796
2024-11-18,0.5620315942125248,republican,90333,0.6083766893933159,0.038039475922801325
2024-11-19,0.5602223730000656,republican,91378,0.6003023649630962,0.04178216596524398
2024-11-20,0.5684381338742394,republican,86275,0.5871825426152962,0.03338655847257289
2024-11-21,0.5579859324069308,republican,93264,0.5737083951678568,0.018387574537610717
2024-11-22,0.5698406564680745,republican,87986,0.5678769908526686,0.008564293959897431
2024-11-23,0.5763125614836225,republican,82339,0.5681224747940851,0.008810025099224184
2024-11-24,0.5755669066927345,republican,72631,0.5671997368768845,0.007324032183277782
2024-11-25,0.5711366435250971,republican,73893,0.568500458207252,0.007056853501299186
2024-11-26,0.5592527472527472,republican,68250,0.5683619402433494,0.0072532089524701025
2024-11-27,0.5707736002163917,republican,73940,0.5686955782922284,0.00731078357145256
2024-11-28,0.6194682013161751,republican,75066,0.5774787595649774,0.019338382211831512
2024-11-29,0.5871124423217032,republican,61765,0.5799461575440673,0.0193032338156637
2024-11-30,0.5670200952824443,republican,55834,0.5786186623724704,0.019904913027104947
